,pitch_change,rhythm_change,boundaries,n_M_resp,n_NM_resp
258,-16.75,3.0,0.0,1.0,0.0
259,9.75,-2.0,0.0,0.0,0.0
260,1.5,6.0,0.0,0.0,1.0
261,0.25,-4.0,0.0,1.0,2.0
262,-7.083332061767578,-1.0,0.0,0.0,1.0
263,8.333332061767578,-2.0,0.0,3.0,0.0
264,-1.125,7.0,0.0,1.0,1.0
265,-2.625,0.0,0.0,2.0,1.0
266,-3.583332061767578,-5.0,0.0,0.0,0.0
267,14.333332061767578,-2.0,0.0,1.0,0.0
268,-9.0,2.0,0.0,0.0,0.0
269,4.0,-1.0,0.0,2.0,4.0
270,-13.333332061767578,1.0,0.0,4.0,1.0
271,0.0,-3.0,0.0,0.0,1.0
272,12.533329010009766,5.0,1.0,1.0,2.0
273,-2.1999969482421875,-3.0,0.0,4.0,0.0
274,-4.400001525878906,3.0,1.0,0.0,2.0
275,4.400001525878906,-3.0,0.0,1.0,1.0
276,-3.3333358764648438,1.0,0.0,0.0,0.0
277,11.333335876464844,-2.0,0.0,2.0,0.0
278,-12.400001525878906,4.0,0.0,0.0,0.0
279,4.400001525878906,-3.0,0.0,1.0,0.0
280,4.666664123535156,1.0,0.0,0.0,1.0
281,-18.666664123535156,-2.0,0.0,0.0,1.0
282,0.25,3.0,0.0,2.0,4.0
283,0.125,4.0,0.0,1.0,0.0
284,-0.17499923706054688,-3.0,0.0,0.0,0.0
285,1.133331298828125,-2.0,0.0,2.0,0.0
286,2.3333358764648438,0.0,0.0,2.0,2.0
287,0.0,-3.0,0.0,0.0,0.0
288,0.0,3.0,1.0,0.0,1.0
289,4.333332061767578,-2.0,0.0,0.0,0.0
290,-8.25,3.0,0.0,0.0,1.0
291,4.0,0.0,0.0,1.0,0.0
292,-4.349998474121094,1.0,0.0,0.0,2.0
293,1.2666664123535156,-2.0,0.0,3.0,2.0
294,12.933330535888672,2.0,0.0,1.0,2.0
295,1.4000015258789062,-3.0,0.0,3.0,1.0
296,-2.25,2.0,0.0,0.0,0.0
297,6.25,-3.0,0.0,0.0,0.0
298,-11.0,1.0,0.0,1.0,1.0
299,0.0,-2.0,0.0,1.0,0.0
300,2.0,3.0,1.0,3.0,1.0
301,0.0,-3.0,0.0,0.0,3.0
302,8.0,6.0,0.0,0.0,1.0
303,0.5,-2.0,0.0,3.0,3.0
304,-8.166664123535156,-1.0,1.0,0.0,0.0
305,4.666664123535156,-2.0,0.0,0.0,1.0
306,-16.5,3.0,0.0,1.0,1.0
307,0.0,-4.0,0.0,4.0,1.0
308,10.5,8.0,1.0,1.0,1.0
309,-0.5,-4.0,0.0,2.0,1.0
310,-2.75,4.0,0.0,0.0,1.0
311,-2.75,0.0,0.0,0.0,2.0
312,-2.0,-3.0,0.0,0.0,0.0
313,1.6666679382324219,-2.0,0.0,0.0,1.0
314,4.0,0.0,0.0,0.0,0.0
315,8.333332061767578,-2.0,0.0,0.0,0.0
316,-12.400001525878906,4.0,0.0,0.0,1.0
317,1.0666694641113281,-2.0,0.0,0.0,0.0
318,17.333332061767578,-1.0,0.0,0.0,0.0
319,-4.666664123535156,1.0,0.0,0.0,2.0
320,0.0,0.0,0.0,1.0,3.0
321,8.083332061767578,1.0,0.0,2.0,0.0
322,-7.583332061767578,2.0,0.0,3.0,2.0
323,-6.666667938232422,-2.0,0.0,1.0,1.0
324,19.166664123535156,-1.0,1.0,2.0,1.0
325,-3.6666641235351562,-1.0,0.0,3.0,2.0
326,-8.25,2.0,0.0,2.0,1.0
327,-2.416667938232422,-1.0,0.0,1.0,0.0
328,0.6666679382324219,0.0,0.0,2.0,2.0
329,7.333335876464844,0.0,0.0,0.0,0.0
330,-5.583335876464844,1.0,0.0,1.0,0.0
331,-0.34999847412109375,1.0,0.0,1.0,1.0
332,12.26666259765625,-2.0,0.0,1.0,1.0
333,-3.6666641235351562,-1.0,0.0,0.0,0.0
334,-1.75,2.0,0.0,2.0,2.0
335,3.0833358764648438,-1.0,0.0,1.0,0.0
336,-9.333335876464844,1.0,1.0,0.0,1.0
337,0.0,-4.0,0.0,0.0,2.0
338,-3.25,4.0,0.0,2.0,1.0
339,-7.75,-2.0,0.0,0.0,0.0
340,19.0,0.0,1.0,2.0,3.0
341,-1.5,0.0,0.0,2.0,1.0
342,-3.9000015258789062,3.0,0.0,0.0,0.0
343,0.40000152587890625,0.0,0.0,1.0,0.0
344,-3.75,-1.0,0.0,0.0,2.0
345,1.75,0.0,0.0,0.0,2.0
346,6.599998474121094,1.0,0.0,0.0,0.0
347,-4.349998474121094,-1.0,0.0,2.0,1.0
348,4.75,-2.0,0.0,1.0,0.0
349,-1.5,0.0,0.0,0.0,0.0
350,-4.214286804199219,5.0,0.0,1.0,3.0
351,-4.285713195800781,-3.0,0.0,0.0,1.0
352,0.5,0.0,0.0,1.0,2.0
353,-4.833332061767578,-1.0,0.0,2.0,2.0
354,4.833332061767578,1.0,1.0,1.0,1.0
355,2.0,0.0,0.0,1.0,3.0
356,8.099998474121094,1.0,1.0,0.0,0.0
357,4.400001525878906,-3.0,0.0,0.0,0.0
358,-12.0,1.0,0.0,0.0,3.0
359,-2.5,-1.0,0.0,2.0,1.0
360,-2.166667938232422,1.0,0.0,4.0,1.0
361,7.666667938232422,0.0,0.0,1.0,1.0
362,-2.666667938232422,0.0,0.0,0.0,1.0
363,1.0,0.0,0.0,3.0,0.0
364,0.2666664123535156,2.0,0.0,0.0,0.0
365,0.40000152587890625,0.0,0.0,0.0,1.0
366,-3.833332061767578,1.0,0.0,0.0,2.0
367,-6.666667938232422,-2.0,0.0,1.0,3.0
368,5.700000762939453,1.0,0.0,0.0,1.0
369,3.549999237060547,-1.0,0.0,3.0,1.0
370,-1.75,1.0,0.0,1.0,0.0
371,-1.5,-1.0,0.0,0.0,1.0
372,-1.7000007629394531,1.0,0.0,0.0,1.0
373,1.5333328247070312,1.0,0.0,0.0,1.0
374,4.666667938232422,-3.0,0.0,0.0,0.0
375,-2.5,-1.0,0.0,0.0,3.0
376,1.75,2.0,0.0,2.0,3.0
377,0.08333206176757812,-1.0,0.0,2.0,2.0
378,3.166667938232422,1.0,0.0,1.0,0.0
379,2.5,0.0,0.0,3.0,0.0
380,-1.75,0.0,0.0,2.0,0.0
381,3.0833358764648438,-1.0,0.0,1.0,1.0
382,-14.333335876464844,0.0,0.0,1.0,0.0
383,-1.0,-1.0,0.0,0.0,1.0
384,0.0,0.0,0.0,0.0,1.0
385,0.0,0.0,0.0,1.0,4.0
386,0.0,0.0,0.0,1.0,0.0
387,0.0,0.0,0.0,1.0,0.0
388,0.0,0.0,0.0,1.0,0.0
389,0.4500007629394531,2.0,0.0,2.0,1.0
390,2.3999977111816406,0.0,0.0,0.0,2.0
391,0.27500152587890625,-2.0,0.0,2.0,2.0
392,0.625,-4.0,0.0,1.0,0.0
393,3.0,0.0,1.0,4.0,2.0
394,3.25,0.0,0.0,1.0,0.0
395,-5.5,0.0,0.0,3.0,2.0
396,-0.5,0.0,0.0,0.0,0.0
397,-4.0,0.0,0.0,0.0,0.0
398,0.75,4.0,0.0,2.0,0.0
399,-2.0,-4.0,0.0,1.0,1.0
400,-0.75,0.0,0.0,1.0,1.0
401,-0.25,0.0,0.0,1.0,1.0
402,0.25,0.0,0.0,0.0,1.0
403,-5.75,1.0,0.0,2.0,3.0
404,3.0,0.0,0.0,1.0,0.0
405,0.75,-1.0,0.0,1.0,1.0
406,-0.25,2.0,0.0,0.0,0.0
407,-3.75,-2.0,1.0,0.0,1.0
408,1.25,3.0,0.0,0.0,1.0
409,5.875,1.0,0.0,0.0,1.0
410,0.9821434020996094,-1.0,0.0,1.0,0.0
411,-1.8571434020996094,-2.0,0.0,0.0,0.0
412,2.4000015258789062,0.0,0.0,2.0,1.0
413,3.9749984741210938,3.0,0.0,0.0,2.0
414,2.625,0.0,0.0,0.0,1.0
415,-0.33333587646484375,-2.0,0.0,1.0,2.0
416,1.6666717529296875,0.0,0.0,0.0,0.0
417,-12.666667938232422,0.0,0.0,0.0,0.0
418,-0.16666793823242188,-2.0,0.0,1.0,0.0
419,5.0,0.0,1.0,3.0,1.0
420,-1.25,0.0,0.0,2.0,2.0
421,-7.25,0.0,0.0,0.0,0.0
422,-1.2000007629394531,1.0,0.0,3.0,1.0
423,8.075000762939453,3.0,0.0,0.0,1.0
424,0.9821434020996094,-1.0,0.0,1.0,0.0
425,-0.10714340209960938,-3.0,0.0,2.0,1.0
426,0.0,4.0,0.0,0.0,0.0
