,pitch_change,rhythm_change,boundaries,n_M_resp,n_NM_resp
222,-3.0,-2.0,0.0,0.0,4.0
223,5.75,2.0,1.0,2.0,3.0
224,6.25,-3.0,0.0,0.0,0.0
225,-4.400001525878906,4.0,0.0,3.0,0.0
226,4.400001525878906,-3.0,0.0,4.0,1.0
227,-6.25,2.0,0.0,1.0,2.0
228,6.25,-3.0,0.0,0.0,2.0
229,-4.400001525878906,4.0,0.0,0.0,0.0
230,4.400001525878906,-3.0,0.0,0.0,0.0
231,-6.25,2.0,0.0,0.0,1.0
232,4.916664123535156,-1.0,0.0,0.0,1.0
233,-0.9166641235351562,1.0,0.0,1.0,1.0
234,2.5833358764648438,-1.0,0.0,0.0,1.0
235,-0.73333740234375,2.0,0.0,0.0,1.0
236,1.4000015258789062,-3.0,0.0,0.0,2.0
237,-5.333335876464844,1.0,0.0,0.0,1.0
238,-4.666664123535156,-1.0,0.0,0.0,1.0
239,2.75,2.0,1.0,0.0,1.0
240,6.25,-3.0,0.0,0.0,0.0
241,-4.400001525878906,4.0,0.0,1.0,1.0
242,4.400001525878906,-3.0,0.0,1.0,0.0
243,-6.25,2.0,0.0,0.0,2.0
244,6.25,-3.0,0.0,0.0,0.0
245,-4.400001525878906,4.0,0.0,0.0,2.0
246,4.400001525878906,-3.0,0.0,0.0,0.0
247,-6.25,2.0,0.0,0.0,2.0
248,4.916664123535156,-1.0,0.0,0.0,4.0
249,-0.9166641235351562,1.0,0.0,0.0,2.0
250,2.5833358764648438,-1.0,0.0,0.0,0.0
251,-0.73333740234375,2.0,0.0,0.0,2.0
252,0.40000152587890625,-1.0,0.0,1.0,2.0
253,-6.0,-2.0,0.0,0.0,2.0
254,0.0,0.0,0.0,0.0,0.0
255,6.5,-2.0,0.0,0.0,0.0
256,-3.666667938232422,1.0,0.0,0.0,0.0
257,3.666667938232422,-1.0,0.0,0.0,0.0
258,-6.5,2.0,0.0,0.0,1.0
259,1.25,0.0,0.0,0.0,0.0
260,0.5833320617675781,-1.0,0.0,0.0,0.0
261,4.0,0.0,0.0,1.0,0.0
262,2.666667938232422,-1.0,0.0,2.0,1.0
263,-3.333332061767578,1.0,0.0,0.0,1.0
264,3.333332061767578,-1.0,0.0,1.0,0.0
265,-2.799999237060547,3.0,0.0,0.0,1.0
266,-0.7000007629394531,-1.0,0.0,0.0,0.0
267,-1.5,-2.0,0.0,0.0,0.0
268,0.0,-2.0,0.0,0.0,0.0
269,-3.5,4.0,1.0,0.0,2.0
270,6.5,-2.0,0.0,0.0,0.0
271,-3.666667938232422,1.0,0.0,0.0,0.0
272,3.666667938232422,-1.0,0.0,0.0,0.0
273,-6.5,2.0,0.0,0.0,1.0
274,1.25,0.0,0.0,0.0,0.0
275,1.75,0.0,0.0,0.0,0.0
276,0.0,-4.0,0.0,0.0,0.0
277,1.25,4.0,0.0,0.0,0.0
278,4.25,-2.0,0.0,0.0,1.0
279,-3.333332061767578,1.0,0.0,0.0,0.0
280,4.333332061767578,-2.0,0.0,0.0,0.0
281,-3.0,0.0,0.0,1.0,1.0
282,-8.666667938232422,5.0,0.0,1.0,0.0
283,2.166667938232422,-2.0,0.0,1.0,1.0
284,0.0,-4.0,0.0,1.0,0.0
285,-2.833332061767578,3.0,1.0,1.0,2.0
286,6.333332061767578,-1.0,0.0,0.0,0.0
287,-4.0,1.0,0.0,1.0,1.0
288,5.5,-1.0,0.0,1.0,1.0
289,-7.833332061767578,1.0,0.0,0.0,1.0
290,1.3333320617675781,0.0,0.0,0.0,0.0
291,-1.3333320617675781,0.0,0.0,0.0,0.0
