,pitch_change,rhythm_change,boundaries,n_M_resp,n_NM_resp
552,1.8333358764648438,-1.0,1.0,0.0,0.0
553,5.666664123535156,-1.0,0.0,0.0,1.0
554,-3.6666641235351562,4.0,0.0,1.0,2.0
555,2.6666641235351562,-5.0,0.0,0.0,0.0
556,-6.0,2.0,0.0,0.0,1.0
557,5.0,-1.0,0.0,0.0,1.0
558,-1.0,2.0,0.0,0.0,0.0
559,2.0,-3.0,0.0,1.0,0.0
560,-4.666664123535156,2.0,0.0,0.0,0.0
561,5.666664123535156,-1.0,0.0,0.0,0.0
562,0.25,2.0,0.0,1.0,0.0
563,-1.25,-3.0,0.0,0.0,0.0
564,-6.0,2.0,0.0,0.0,0.0
565,5.0,-1.0,0.0,0.0,0.0
566,-1.0,2.0,0.0,0.0,0.0
567,2.0,-3.0,0.0,0.0,0.0
568,0.0,0.0,0.0,1.0,0.0
569,6.25,-3.0,0.0,0.0,0.0
570,-6.8000030517578125,4.0,0.0,0.0,0.0
571,1.5500030517578125,-1.0,0.0,0.0,0.0
572,-1.0,0.0,0.0,0.0,1.0
573,6.25,-3.0,0.0,0.0,0.0
574,-6.8000030517578125,4.0,0.0,0.0,1.0
575,1.5500030517578125,-1.0,0.0,0.0,0.0
576,-1.0,0.0,0.0,0.0,2.0
577,4.916664123535156,-1.0,0.0,0.0,2.0
578,3.3333358764648438,-1.0,0.0,0.0,2.0
579,0.0,0.0,0.0,0.0,0.0
580,-3.0,4.0,0.0,0.0,2.0
581,0.5,-2.0,0.0,0.0,0.0
582,-2.3000030517578125,1.0,0.0,1.0,4.0
583,-2.1999969482421875,-3.0,0.0,0.0,4.0
584,-7.333332061767578,1.0,1.0,1.0,3.0
585,8.333332061767578,-2.0,0.0,1.0,2.0
586,-7.333332061767578,2.0,0.0,0.0,0.0
587,6.333332061767578,-2.0,0.0,0.0,0.0
588,-3.3333358764648438,2.0,0.0,1.0,0.0
589,11.333335876464844,-2.0,0.0,0.0,1.0
590,-14.333332061767578,2.0,0.0,0.0,0.0
591,14.333332061767578,-2.0,0.0,0.0,0.0
592,-14.0,2.0,0.0,0.0,0.0
593,11.0,-2.0,0.0,0.0,1.0
594,-11.333332061767578,2.0,0.0,0.0,0.0
595,9.333332061767578,-2.0,0.0,0.0,1.0
596,-8.0,2.0,0.0,0.0,0.0
597,13.0,-2.0,0.0,0.0,0.0
598,-13.0,2.0,0.0,0.0,1.0
599,13.0,-2.0,0.0,0.0,0.0
600,-11.666664123535156,2.0,1.0,0.0,0.0
601,4.666664123535156,-2.0,0.0,0.0,2.0
602,-1.0,2.0,0.0,0.0,0.0
603,-2.0,-2.0,0.0,0.0,0.0
604,2.6666641235351562,2.0,0.0,0.0,1.0
605,7.333335876464844,-2.0,0.0,0.0,0.0
606,-7.333335876464844,2.0,0.0,1.0,0.0
607,5.333335876464844,-2.0,0.0,0.0,0.0
608,-7.5,1.0,0.0,0.0,0.0
609,6.5,-1.0,0.0,0.0,1.0
610,-16.0,1.0,0.0,0.0,2.0
611,12.5,0.0,0.0,0.0,2.0
612,-21.0,0.0,0.0,0.0,3.0
613,16.5,0.0,0.0,0.0,2.0
614,-8.5,0.0,0.0,0.0,1.0
615,8.5,0.0,0.0,0.0,0.0
616,-9.875,6.0,1.0,1.0,5.0
617,0.125,-4.0,0.0,2.0,5.0
618,-0.125,4.0,0.0,0.0,0.0
619,0.125,-4.0,0.0,0.0,1.0
620,2.375,4.0,0.0,0.0,0.0
621,3.75,0.0,0.0,0.0,0.0
622,3.5,0.0,0.0,0.0,2.0
623,2.5,0.0,0.0,0.0,1.0
624,-0.47499847412109375,2.0,0.0,0.0,0.0
625,7.099998474121094,-9.0,0.0,0.0,2.0
626,-1.5,1.0,0.0,1.0,7.0
627,-8.5,2.0,0.0,0.0,1.0
628,3.0,-1.0,0.0,0.0,0.0
629,4.0,-1.0,0.0,1.0,2.0
630,-12.0,0.0,0.0,1.0,1.0
631,-6.0,0.0,0.0,0.0,2.0
